TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
PHI,PHI vs. HOU,2022-01-03,W,36,103,38,71,0.5352112676056338,13,29,0.4482758620689655,14,15,0.9333333333333333,7,30,37,28,8,3,4,19,11,1
ORL,ORL @ CHI,2022-01-03,L,36,66,26,64,0.40625,7,17,0.4117647058823529,7,9,0.7777777777777778,4,33,37,18,12,1,2,10,-3,0
NOP,NOP vs. UTA,2022-01-03,L,36,77,27,67,0.40298507462686567,9,33,0.2727272727272727,14,22,0.6363636363636364,12,22,34,15,7,5,4,15,-5,1
MIN,MIN @ LAC,2022-01-03,W,36,85,35,71,0.49295774647887325,12,35,0.34285714285714286,3,3,1.0,7,24,31,24,11,6,3,9,20,0
MIL,MIL vs. DET,2022-01-03,L,36,85,33,75,0.44,9,36,0.25,10,12,0.8333333333333334,9,27,36,17,6,7,2,6,-2,1
MIA,MIA @ GSW,2022-01-03,L,36,82,30,68,0.4411764705882353,13,31,0.41935483870967744,9,9,1.0,8,29,37,19,16,3,0,10,-7,0
MEM,MEM @ BKN,2022-01-03,W,36,96,39,81,0.48148148148148145,8,27,0.2962962962962963,10,15,0.6666666666666666,20,31,51,18,11,10,4,16,23,0
LAC,LAC vs. MIN,2022-01-03,L,36,65,25,58,0.43103448275862066,5,22,0.22727272727272727,10,11,0.9090909090909091,4,24,28,15,18,8,1,6,-20,1
HOU,HOU @ PHI,2022-01-03,L,36,92,29,69,0.42028985507246375,11,31,0.3548387096774194,23,30,0.7666666666666667,10,26,36,19,6,4,2,15,-11,0
GSW,GSW vs. MIA,2022-01-03,W,36,89,35,68,0.5147058823529411,11,29,0.3793103448275862,8,8,1.0,2,25,27,31,7,8,2,10,7,1
DET,DET @ MIL,2022-01-03,W,36,87,34,71,0.4788732394366197,14,33,0.42424242424242425,5,6,0.8333333333333334,5,30,35,25,11,4,1,13,2,0
DEN,DEN @ DAL,2022-01-03,L,36,63,25,52,0.4807692307692308,6,20,0.3,7,14,0.5,8,27,35,17,20,3,1,20,-6,0
DAL,DAL vs. DEN,2022-01-03,W,36,69,24,57,0.42105263157894735,7,25,0.28,14,16,0.875,4,17,21,16,8,8,4,14,6,1
CHI,CHI vs. ORL,2022-01-03,W,36,69,26,66,0.3939393939393939,8,25,0.32,9,12,0.75,6,31,37,14,9,9,4,11,3,1
CHA,CHA @ WAS,2022-01-03,L,36,90,39,78,0.5,10,25,0.4,2,7,0.2857142857142857,11,26,37,25,7,11,5,12,6,0
BKN,BKN vs. MEM,2022-01-03,L,36,73,24,60,0.4,6,25,0.24,19,23,0.8260869565217391,6,15,21,20,12,9,8,13,-23,1
ATL,ATL @ POR,2022-01-03,L,36,105,39,69,0.5652173913043478,10,27,0.37037037037037035,17,20,0.85,7,24,31,25,7,5,1,14,5,0
TOR,TOR vs. NYK,2022-01-02,W,36,96,34,63,0.5396825396825397,11,27,0.4074074074074074,17,20,0.85,5,23,28,17,9,7,4,21,22,1
SAC,SAC vs. MIA,2022-01-02,W,36,90,33,63,0.5238095238095238,11,27,0.4074074074074074,13,16,0.8125,6,25,31,25,13,3,2,13,0,1
PHX,PHX @ CHA,2022-01-02,W,36,106,41,77,0.5324675324675324,14,31,0.45161290322580644,10,10,1.0,9,33,42,28,9,7,4,13,32,0
ORL,ORL @ BOS,2022-01-02,L,36,77,29,66,0.4393939393939394,6,16,0.375,13,15,0.8666666666666667,7,21,28,13,9,11,1,15,12,0
OKC,OKC vs. DAL,2022-01-02,L,36,64,26,61,0.4262295081967213,9,22,0.4090909090909091,3,5,0.6,1,25,26,17,9,9,3,12,-9,1
NYK,NYK @ TOR,2022-01-02,L,36,74,23,54,0.42592592592592593,8,26,0.3076923076923077,20,22,0.9090909090909091,5,18,23,13,15,5,0,18,-22,0
MIN,MIN @ LAL,2022-01-02,L,36,80,33,73,0.4520547945205479,7,30,0.23333333333333334,7,9,0.7777777777777778,17,25,42,18,16,8,1,14,2,0
MIA,MIA @ SAC,2022-01-02,L,36,90,37,79,0.46835443037974683,9,25,0.36,7,7,1.0,10,25,35,20,7,3,3,9,0,0
LAL,LAL vs. MIN,2022-01-02,W,36,78,27,57,0.47368421052631576,10,32,0.3125,14,16,0.875,4,19,23,15,16,9,2,11,-2,1
IND,IND @ CLE,2022-01-02,L,36,84,30,64,0.46875,15,35,0.42857142857142855,9,12,0.75,6,22,28,20,8,3,5,15,-4,0
DAL,DAL @ OKC,2022-01-02,W,36,73,30,64,0.46875,10,28,0.35714285714285715,3,5,0.6,4,33,37,22,12,7,3,10,9,0
CLE,CLE vs. IND,2022-01-02,W,36,88,35,70,0.5,5,18,0.2777777777777778,13,16,0.8125,9,28,37,22,8,4,2,8,4,1
CHA,CHA vs. PHX,2022-01-02,L,36,74,29,68,0.4264705882352941,9,31,0.2903225806451613,7,12,0.5833333333333334,3,23,26,19,10,4,4,11,-32,1
BOS,BOS vs. ORL,2022-01-02,W,36,65,20,54,0.37037037037037035,7,24,0.2916666666666667,18,19,0.9473684210526315,8,25,33,12,20,2,6,14,-12,1
WAS,WAS vs. CHI,2022-01-01,L,36,88,35,69,0.5072463768115942,5,20,0.25,13,15,0.8666666666666667,6,27,33,21,9,7,2,14,2,1
UTA,UTA vs. GSW,2022-01-01,L,36,91,30,68,0.4411764705882353,10,31,0.3225806451612903,21,26,0.8076923076923077,10,26,36,12,9,5,0,15,5,1
SAS,SAS @ DET,2022-01-01,L,36,81,30,73,0.410958904109589,6,27,0.2222222222222222,15,19,0.7894736842105263,9,23,32,19,8,6,2,17,-4,0
NOP,NOP @ MIL,2022-01-01,L,36,82,31,76,0.40789473684210525,12,38,0.3157894736842105,8,17,0.47058823529411764,11,28,39,25,11,9,5,16,-14,0
MIL,MIL vs. NOP,2022-01-01,W,36,96,33,66,0.5,15,32,0.46875,15,18,0.8333333333333334,3,35,38,19,13,6,3,13,14,1
LAC,LAC @ BKN,2022-01-01,W,36,80,30,63,0.47619047619047616,11,27,0.4074074074074074,9,16,0.5625,5,25,30,16,10,4,5,12,-7,0
HOU,HOU vs. DEN,2022-01-01,L,36,74,23,61,0.3770491803278688,10,29,0.3448275862068966,18,20,0.9,9,17,26,12,12,4,4,19,-25,1
GSW,GSW @ UTA,2022-01-01,W,36,86,33,68,0.4852941176470588,12,25,0.48,8,14,0.5714285714285714,6,25,31,28,12,6,2,19,-5,0
DET,DET vs. SAS,2022-01-01,W,36,85,30,68,0.4411764705882353,6,22,0.2727272727272727,19,23,0.8260869565217391,11,29,40,13,13,7,4,12,4,1
DEN,DEN @ HOU,2022-01-01,W,36,99,37,69,0.5362318840579711,8,27,0.2962962962962963,17,20,0.85,11,26,37,27,9,4,6,19,25,0
CHI,CHI @ WAS,2022-01-01,W,36,86,29,60,0.48333333333333334,14,25,0.56,14,17,0.8235294117647058,4,28,32,12,13,2,3,17,-2,0
BKN,BKN vs. LAC,2022-01-01,L,36,87,33,78,0.4230769230769231,9,22,0.4090909090909091,12,13,0.9230769230769231,15,32,47,19,9,8,1,11,7,1
UTA,UTA vs. MIN,2021-12-31,W,36,86,25,53,0.4716981132075472,9,20,0.45,27,32,0.84375,4,26,30,14,13,2,3,13,-1,1
TOR,TOR vs. LAC,2021-12-31,W,36,82,29,74,0.3918918918918919,7,30,0.23333333333333334,17,21,0.8095238095238095,12,26,38,13,5,5,4,15,-5,1
SAS,SAS @ MEM,2021-12-31,L,36,79,29,71,0.4084507042253521,10,30,0.3333333333333333,11,17,0.6470588235294118,9,29,38,19,8,1,7,11,-11,0
SAC,SAC vs. DAL,2021-12-31,L,36,76,29,66,0.4393939393939394,10,22,0.45454545454545453,8,10,0.8,5,18,23,22,9,5,3,13,-18,1
POR,POR @ LAL,2021-12-31,L,36,77,27,75,0.36,8,34,0.23529411764705882,15,20,0.75,14,25,39,14,6,4,2,16,-24,0
PHX,PHX @ BOS,2021-12-31,L,36,77,28,72,0.3888888888888889,8,24,0.3333333333333333,13,13,1.0,9,16,25,16,7,7,2,14,-23,0
OKC,OKC vs. NYK,2021-12-31,W,36,74,28,66,0.42424242424242425,14,32,0.4375,4,5,0.8,3,34,37,16,8,4,1,13,9,1
NYK,NYK @ OKC,2021-12-31,L,36,65,25,66,0.3787878787878788,6,32,0.1875,9,16,0.5625,4,34,38,9,6,6,2,11,-9,0
MIN,MIN @ UTA,2021-12-31,L,36,87,33,72,0.4583333333333333,12,32,0.375,9,17,0.5294117647058824,10,24,34,18,6,9,3,24,1,0
MIA,MIA @ HOU,2021-12-31,W,36,100,36,69,0.5217391304347826,13,27,0.48148148148148145,15,19,0.7894736842105263,8,22,30,20,9,7,3,12,13,0
MEM,MEM vs. SAS,2021-12-31,W,36,90,38,79,0.4810126582278481,8,21,0.38095238095238093,6,12,0.5,12,33,45,24,7,4,9,12,11,1
LAL,LAL vs. POR,2021-12-31,W,36,101,36,65,0.5538461538461539,13,28,0.4642857142857143,16,20,0.8,4,34,38,22,7,4,6,16,24,1
LAC,LAC @ TOR,2021-12-31,L,36,87,29,58,0.5,12,25,0.48,17,19,0.8947368421052632,2,29,31,22,10,5,5,17,5,0
IND,IND vs. CHI,2021-12-31,L,36,79,28,68,0.4117647058823529,7,25,0.28,16,21,0.7619047619047619,10,30,40,18,13,4,7,17,-3,1
HOU,HOU vs. MIA,2021-12-31,L,36,87,31,65,0.47692307692307695,13,31,0.41935483870967744,12,15,0.8,9,24,33,16,17,6,4,18,-13,1
DAL,DAL @ SAC,2021-12-31,W,36,94,35,64,0.546875,9,19,0.47368421052631576,15,18,0.8333333333333334,9,25,34,26,9,4,4,11,18,0
CLE,CLE vs. ATL,2021-12-31,L,36,88,38,64,0.59375,6,19,0.3157894736842105,6,10,0.6,5,28,33,21,9,0,6,14,-3,1
CHI,CHI @ IND,2021-12-31,W,36,82,26,66,0.3939393939393939,10,22,0.45454545454545453,20,24,0.8333333333333334,6,29,35,20,7,8,4,14,3,0
BOS,BOS vs. PHX,2021-12-31,W,36,100,37,68,0.5441176470588235,10,24,0.4166666666666667,16,18,0.8888888888888888,12,29,41,25,10,3,4,13,23,1
ATL,ATL @ CLE,2021-12-31,W,36,91,34,77,0.44155844155844154,12,29,0.41379310344827586,11,13,0.8461538461538461,13,23,36,18,1,8,4,13,3,0
WAS,WAS vs. CLE,2021-12-30,W,36,91,38,69,0.5507246376811594,7,23,0.30434782608695654,8,13,0.6153846153846154,5,27,32,24,7,6,7,14,19,1
PHI,PHI @ BKN,2021-12-30,W,36,84,32,80,0.4,9,25,0.36,11,14,0.7857142857142857,10,22,32,16,5,8,2,13,2,0
ORL,ORL vs. MIL,2021-12-30,L,36,85,31,65,0.47692307692307695,10,27,0.37037037037037035,13,18,0.7222222222222222,4,23,27,21,9,5,1,20,-11,1
MIL,MIL @ ORL,2021-12-30,W,36,96,31,70,0.44285714285714284,10,28,0.35714285714285715,24,26,0.9230769230769231,12,28,40,17,12,6,4,13,11,0
CLE,CLE @ WAS,2021-12-30,L,36,72,27,62,0.43548387096774194,6,19,0.3157894736842105,12,17,0.7058823529411765,5,26,31,13,11,3,1,13,-19,0
BKN,BKN vs. PHI,2021-12-30,L,36,82,29,62,0.46774193548387094,6,21,0.2857142857142857,18,22,0.8181818181818182,9,31,40,16,14,3,7,15,-2,1
UTA,UTA @ POR,2021-12-29,W,36,96,39,68,0.5735294117647058,8,23,0.34782608695652173,10,18,0.5555555555555556,9,24,33,21,8,5,3,16,14,0
SAC,SAC vs. DAL,2021-12-29,W,36,72,27,55,0.4909090909090909,7,19,0.3684210526315789,11,13,0.8461538461538461,5,27,32,16,12,4,1,14,3,1
POR,POR vs. UTA,2021-12-29,L,36,82,28,62,0.45161290322580644,12,28,0.42857142857142855,14,18,0.7777777777777778,4,24,28,17,9,4,2,19,-14,1
PHX,PHX vs. OKC,2021-12-29,W,36,85,30,66,0.45454545454545453,8,28,0.2857142857142857,17,22,0.7727272727272727,14,24,38,16,14,7,5,12,4,1
OKC,OKC @ PHX,2021-12-29,L,36,81,33,70,0.4714285714285714,4,23,0.17391304347826086,11,12,0.9166666666666666,7,23,30,17,11,6,1,19,-4,0
NYK,NYK @ DET,2021-12-29,W,36,64,22,64,0.34375,3,22,0.13636363636363635,17,19,0.8947368421052632,10,30,40,13,14,6,3,9,-7,0
MEM,MEM vs. LAL,2021-12-29,W,36,78,26,65,0.4,6,22,0.2727272727272727,20,22,0.9090909090909091,10,22,32,11,9,10,4,9,-5,1
LAL,LAL @ MEM,2021-12-29,L,36,83,32,66,0.48484848484848486,13,31,0.41935483870967744,6,8,0.75,5,24,29,22,13,4,4,19,5,0
LAC,LAC @ BOS,2021-12-29,W,36,69,27,63,0.42857142857142855,10,24,0.4166666666666667,5,6,0.8333333333333334,5,30,35,14,13,5,3,8,6,0
IND,IND vs. CHA,2021-12-29,L,36,82,28,64,0.4375,12,31,0.3870967741935484,14,24,0.5833333333333334,7,27,34,20,16,7,3,16,-8,1
DET,DET vs. NYK,2021-12-29,L,36,71,28,65,0.4307692307692308,11,28,0.39285714285714285,4,6,0.6666666666666666,5,28,33,17,12,8,5,18,7,1
DAL,DAL @ SAC,2021-12-29,L,36,69,29,65,0.4461538461538462,7,21,0.3333333333333333,4,6,0.6666666666666666,7,21,28,16,9,7,3,15,-3,0
CHI,CHI vs. ATL,2021-12-29,W,36,104,43,68,0.6323529411764706,8,18,0.4444444444444444,10,14,0.7142857142857143,5,26,31,31,10,8,4,13,17,1
CHA,CHA @ IND,2021-12-29,W,36,90,34,63,0.5396825396825397,6,21,0.2857142857142857,16,28,0.5714285714285714,5,30,35,20,12,10,4,17,8,0
BOS,BOS vs. LAC,2021-12-29,L,36,63,28,71,0.39436619718309857,3,24,0.125,4,7,0.5714285714285714,12,21,33,14,7,6,6,8,-6,1
ATL,ATL @ CHI,2021-12-29,L,36,87,32,71,0.4507042253521127,8,20,0.4,15,18,0.8333333333333334,7,20,27,19,9,5,2,11,-17,0
WAS,WAS @ MIA,2021-12-28,L,36,73,28,62,0.45161290322580644,10,29,0.3448275862068966,7,8,0.875,8,25,33,17,14,4,2,15,-18,0
TOR,TOR vs. PHI,2021-12-28,L,36,81,29,65,0.4461538461538462,12,30,0.4,11,14,0.7857142857142857,6,26,32,19,8,5,5,17,-4,1
SAC,SAC vs. OKC,2021-12-28,W,36,87,30,75,0.4,14,33,0.42424242424242425,13,16,0.8125,9,39,48,22,7,2,7,10,6,1
PHI,PHI @ TOR,2021-12-28,W,36,85,26,60,0.43333333333333335,11,27,0.4074074074074074,22,28,0.7857142857142857,7,26,33,20,5,5,4,11,4,0
ORL,ORL vs. MIL,2021-12-28,L,36,82,27,61,0.4426229508196721,8,28,0.2857142857142857,20,24,0.8333333333333334,7,24,31,18,10,3,4,20,-15,1
OKC,OKC @ SAC,2021-12-28,L,36,81,28,72,0.3888888888888889,10,26,0.38461538461538464,15,17,0.8823529411764706,7,30,37,13,6,6,5,13,-6,0
NYK,NYK @ MIN,2021-12-28,W,36,72,29,70,0.4142857142857143,12,30,0.4,2,9,0.2222222222222222,12,32,44,15,10,4,2,14,10,0
NOP,NOP vs. CLE,2021-12-28,W,36,76,26,58,0.4482758620689655,10,25,0.4,14,20,0.7,4,25,29,18,10,2,6,12,-7,1
MIN,MIN vs. NYK,2021-12-28,L,36,62,23,64,0.359375,7,33,0.21212121212121213,9,15,0.6,7,28,35,15,9,4,8,13,-10,1
MIL,MIL @ ORL,2021-12-28,W,36,97,35,67,0.5223880597014925,15,31,0.4838709677419355,12,15,0.8,6,22,28,26,8,3,3,15,15,0
MIA,MIA vs. WAS,2021-12-28,W,36,91,33,68,0.4852941176470588,12,26,0.46153846153846156,13,15,0.8666666666666667,8,22,30,23,7,10,3,7,18,1
LAL,LAL @ HOU,2021-12-28,W,36,97,36,71,0.5070422535211268,13,29,0.4482758620689655,12,19,0.631578947368421,10,27,37,19,10,7,5,18,5,0
HOU,HOU vs. LAL,2021-12-28,L,36,92,33,63,0.5238095238095238,12,27,0.4444444444444444,14,19,0.7368421052631579,3,22,25,20,11,8,6,13,-5,1
GSW,GSW vs. DEN,2021-12-28,L,36,61,21,52,0.40384615384615385,6,22,0.2727272727272727,13,25,0.52,7,24,31,15,15,6,1,14,-13,1
DEN,DEN @ GSW,2021-12-28,W,36,74,29,62,0.46774193548387094,8,24,0.3333333333333333,8,12,0.6666666666666666,7,23,30,23,12,9,4,15,13,0
CLE,CLE @ NOP,2021-12-28,L,36,83,30,65,0.46153846153846156,11,29,0.3793103448275862,12,13,0.9230769230769231,7,24,31,22,7,4,1,14,7,0
UTA,UTA @ SAS,2021-12-27,W,36,82,29,64,0.453125,6,23,0.2608695652173913,18,25,0.72,5,37,42,13,10,9,2,12,12,0
SAS,SAS vs. UTA,2021-12-27,L,36,70,30,70,0.42857142857142855,6,20,0.3,4,9,0.4444444444444444,5,27,32,19,10,6,2,19,-12,1
POR,POR vs. DAL,2021-12-27,L,36,84,26,60,0.43333333333333335,9,32,0.28125,23,28,0.8214285714285714,5,20,25,15,10,3,5,19,-22,1
PHX,PHX vs. MEM,2021-12-27,L,36,75,29,68,0.4264705882352941,4,18,0.2222222222222222,13,15,0.8666666666666667,7,17,24,17,8,9,1,10,-14,1
MIN,MIN vs. BOS,2021-12-27,W,36,74,28,71,0.39436619718309857,9,28,0.32142857142857145,9,11,0.8181818181818182,8,28,36,22,9,5,4,10,-5,1
MEM,MEM @ PHX,2021-12-27,W,36,89,36,67,0.5373134328358209,8,21,0.38095238095238093,9,12,0.75,12,29,41,19,14,8,5,14,14,0
LAC,LAC vs. BKN,2021-12-27,L,36,81,26,66,0.3939393939393939,12,28,0.42857142857142855,17,21,0.8095238095238095,10,17,27,18,11,4,3,13,-20,1
HOU,HOU @ CHA,2021-12-27,L,36,70,25,66,0.3787878787878788,8,30,0.26666666666666666,12,16,0.75,11,22,33,14,16,6,2,10,-26,0
DAL,DAL @ POR,2021-12-27,W,36,106,40,67,0.5970149253731343,10,27,0.37037037037037035,16,20,0.8,6,23,29,32,7,6,4,21,22,0
CHI,CHI @ ATL,2021-12-27,W,36,98,39,72,0.5416666666666666,14,29,0.4827586206896552,6,8,0.75,4,26,30,23,5,5,4,11,11,0
CHA,CHA vs. HOU,2021-12-27,W,36,96,38,69,0.5507246376811594,16,33,0.48484848484848486,4,6,0.6666666666666666,6,24,30,28,13,11,3,15,26,1
BOS,BOS @ MIN,2021-12-27,L,36,79,26,67,0.3880597014925373,14,33,0.42424242424242425,13,15,0.8666666666666667,13,33,46,19,12,5,7,10,5,0
BKN,BKN @ LAC,2021-12-27,W,36,101,41,66,0.6212121212121212,10,25,0.4,9,12,0.75,5,26,31,27,10,6,5,16,20,0
ATL,ATL vs. CHI,2021-12-27,L,36,87,32,68,0.47058823529411764,10,22,0.45454545454545453,13,14,0.9285714285714286,8,29,37,16,10,2,4,9,-11,1
WAS,WAS vs. PHI,2021-12-26,L,36,72,26,62,0.41935483870967744,5,22,0.22727272727272727,15,25,0.6,9,23,32,18,7,5,1,13,-20,1
TOR,TOR @ CLE,2021-12-26,L,36,78,30,69,0.43478260869565216,8,30,0.26666666666666666,10,14,0.7142857142857143,10,22,32,21,18,10,1,10,-40,0
SAS,SAS vs. DET,2021-12-26,W,36,119,42,71,0.5915492957746479,11,21,0.5238095238095238,24,28,0.8571428571428571,6,33,39,32,13,5,2,19,39,1
SAC,SAC vs. MEM,2021-12-26,L,36,77,27,64,0.421875,8,21,0.38095238095238093,15,17,0.8823529411764706,7,25,32,19,14,4,6,16,-12,1
PHI,PHI @ WAS,2021-12-26,W,36,92,34,69,0.4927536231884058,10,23,0.43478260869565216,14,17,0.8235294117647058,9,29,38,21,7,5,2,19,20,0
ORL,ORL @ MIA,2021-12-26,L,36,60,24,55,0.43636363636363634,4,20,0.2,8,13,0.6153846153846154,7,27,34,12,15,4,2,11,-12,0
OKC,OKC vs. NOP,2021-12-26,W,36,89,32,67,0.47761194029850745,9,27,0.3333333333333333,16,23,0.6956521739130435,6,30,36,19,9,8,4,16,8,1
NOP,NOP @ OKC,2021-12-26,L,36,81,29,69,0.42028985507246375,8,33,0.24242424242424243,15,17,0.8823529411764706,7,30,37,22,11,8,3,14,-8,0
MIA,MIA vs. ORL,2021-12-26,W,36,72,29,67,0.43283582089552236,8,26,0.3076923076923077,6,9,0.6666666666666666,13,22,35,27,11,5,0,15,12,1
MEM,MEM @ SAC,2021-12-26,W,36,89,33,72,0.4583333333333333,7,21,0.3333333333333333,16,20,0.8,9,27,36,25,9,9,6,13,12,0
LAC,LAC vs. DEN,2021-12-26,L,36,83,34,67,0.5074626865671642,6,19,0.3157894736842105,9,12,0.75,6,31,37,25,9,4,4,15,4,1
IND,IND @ CHI,2021-12-26,L,36,79,32,70,0.45714285714285713,5,19,0.2631578947368421,10,16,0.625,11,23,34,20,8,9,4,9,-8,0
DET,DET @ SAS,2021-12-26,L,36,80,28,75,0.37333333333333335,5,23,0.21739130434782608,19,25,0.76,12,20,32,10,11,8,3,22,-39,0
DEN,DEN @ LAC,2021-12-26,W,36,79,31,75,0.41333333333333333,12,34,0.35294117647058826,5,6,0.8333333333333334,8,26,34,23,9,4,4,15,-4,0
CLE,CLE vs. TOR,2021-12-26,W,36,118,45,80,0.5625,19,42,0.4523809523809524,9,10,0.9,10,28,38,30,12,9,2,11,40,1
CHI,CHI vs. IND,2021-12-26,W,36,87,33,58,0.5689655172413793,10,21,0.47619047619047616,11,14,0.7857142857142857,2,28,30,14,12,4,4,14,8,1
UTA,UTA vs. DAL,2021-12-25,W,36,90,31,73,0.4246575342465753,9,29,0.3103448275862069,19,25,0.76,10,28,38,17,10,5,5,18,0,1
PHX,PHX vs. GSW,2021-12-25,L,36,84,30,64,0.46875,8,21,0.38095238095238093,16,16,1.0,8,24,32,14,11,4,2,16,0,1
NYK,NYK vs. ATL,2021-12-25,W,36,81,30,63,0.47619047619047616,16,36,0.4444444444444444,5,10,0.5,6,35,41,20,8,2,5,8,15,1
MIL,MIL vs. BOS,2021-12-25,W,36,90,33,69,0.4782608695652174,10,24,0.4166666666666667,14,20,0.7,10,22,32,19,10,3,3,15,-4,1
LAL,LAL vs. BKN,2021-12-25,L,36,82,27,70,0.38571428571428573,5,24,0.20833333333333334,23,26,0.8846153846153846,11,25,36,21,13,5,4,18,-20,1
GSW,GSW @ PHX,2021-12-25,W,36,84,29,63,0.4603174603174603,8,25,0.32,18,21,0.8571428571428571,8,22,30,20,8,9,6,18,0,0
DAL,DAL @ UTA,2021-12-25,L,36,90,30,68,0.4411764705882353,6,22,0.2727272727272727,24,28,0.8571428571428571,6,29,35,14,9,5,3,22,0,0
BOS,BOS @ MIL,2021-12-25,L,36,94,32,68,0.47058823529411764,15,36,0.4166666666666667,15,19,0.7894736842105263,9,25,34,23,10,7,6,16,4,0
BKN,BKN @ LAL,2021-12-25,W,36,102,37,71,0.5211267605633803,11,25,0.44,17,21,0.8095238095238095,5,26,31,25,7,6,7,21,20,0
ATL,ATL @ NYK,2021-12-25,L,36,66,24,70,0.34285714285714286,12,31,0.3870967741935484,6,10,0.6,7,27,34,17,7,6,3,10,-15,0
WAS,WAS @ NYK,2021-12-23,W,36,90,31,59,0.5254237288135594,11,29,0.3793103448275862,17,21,0.8095238095238095,3,28,31,23,8,4,2,12,4,0
UTA,UTA vs. MIN,2021-12-23,W,36,101,37,69,0.5362318840579711,13,31,0.41935483870967744,14,17,0.8235294117647058,8,26,34,25,11,5,4,13,11,1
SAS,SAS @ LAL,2021-12-23,W,36,105,37,74,0.5,13,29,0.4482758620689655,18,22,0.8181818181818182,10,25,35,26,5,6,4,17,13,0
PHX,PHX vs. OKC,2021-12-23,W,36,82,32,71,0.4507042253521127,11,29,0.3793103448275862,7,12,0.5833333333333334,8,32,40,20,9,8,6,15,13,1
PHI,PHI vs. ATL,2021-12-23,L,36,75,25,56,0.44642857142857145,5,20,0.25,20,22,0.9090909090909091,4,22,26,16,6,6,6,11,-4,1
ORL,ORL vs. NOP,2021-12-23,L,36,78,27,66,0.4090909090909091,7,24,0.2916666666666667,17,19,0.8947368421052632,8,27,35,16,6,3,10,18,-5,1
OKC,OKC @ PHX,2021-12-23,L,36,69,26,73,0.3561643835616438,6,29,0.20689655172413793,11,14,0.7857142857142857,8,29,37,13,11,5,4,8,-13,0
NYK,NYK vs. WAS,2021-12-23,L,36,86,31,67,0.4626865671641791,11,33,0.3333333333333333,13,14,0.9285714285714286,8,24,32,8,7,2,1,13,-4,1
NOP,NOP @ ORL,2021-12-23,W,36,83,29,68,0.4264705882352941,9,19,0.47368421052631576,16,19,0.8421052631578947,11,26,37,16,7,2,2,11,5,0
MIN,MIN @ UTA,2021-12-23,L,36,90,35,73,0.4794520547945205,14,30,0.4666666666666667,6,8,0.75,7,20,27,20,10,4,2,14,-11,0
MIL,MIL @ DAL,2021-12-23,W,36,75,26,63,0.4126984126984127,7,28,0.25,16,19,0.8421052631578947,6,29,35,17,8,6,4,13,1,0
MIA,MIA vs. DET,2021-12-23,W,36,88,31,64,0.484375,10,27,0.37037037037037035,16,18,0.8888888888888888,4,28,32,20,12,3,0,19,1,1
MEM,MEM @ GSW,2021-12-23,L,36,83,30,69,0.43478260869565216,7,19,0.3684210526315789,16,19,0.8421052631578947,13,24,37,15,11,5,6,15,-1,0
LAL,LAL vs. SAS,2021-12-23,L,36,92,36,71,0.5070422535211268,5,19,0.2631578947368421,15,25,0.6,10,24,34,16,10,4,3,15,-13,1
IND,IND vs. HOU,2021-12-23,W,36,91,35,71,0.49295774647887325,11,31,0.3548387096774194,10,15,0.6666666666666666,14,21,35,22,11,5,4,20,-3,1
HOU,HOU @ IND,2021-12-23,L,36,94,30,60,0.5,15,30,0.5,19,24,0.7916666666666666,6,15,21,14,10,8,6,12,3,0
GSW,GSW vs. MEM,2021-12-23,W,36,84,30,66,0.45454545454545453,14,31,0.45161290322580644,10,14,0.7142857142857143,6,20,26,23,11,7,8,13,1,1
DET,DET @ MIA,2021-12-23,L,36,87,28,61,0.45901639344262296,16,31,0.5161290322580645,15,18,0.8333333333333334,5,27,32,19,12,9,4,18,-1,0
DEN,DEN vs. CHA,2021-12-23,L,36,94,36,75,0.48,14,31,0.45161290322580644,8,11,0.7272727272727273,9,36,45,22,12,7,2,14,17,1
DAL,DAL vs. MIL,2021-12-23,L,36,74,27,65,0.4153846153846154,9,34,0.2647058823529412,11,15,0.7333333333333333,7,26,33,20,8,4,2,16,-1,1
CHA,CHA @ DEN,2021-12-23,W,36,77,28,74,0.3783783783783784,9,35,0.2571428571428571,12,14,0.8571428571428571,10,24,34,19,10,7,5,14,-17,0
ATL,ATL @ PHI,2021-12-23,W,36,79,29,64,0.453125,6,21,0.2857142857142857,15,16,0.9375,9,26,35,18,11,3,2,13,4,0
SAC,SAC vs. LAC,2021-12-22,L,36,68,26,65,0.4,8,26,0.3076923076923077,8,9,0.8888888888888888,6,28,34,20,15,5,4,9,-6,1
ORL,ORL @ ATL,2021-12-22,W,36,70,27,64,0.421875,7,31,0.22580645161290322,9,13,0.6923076923076923,7,27,34,17,9,10,2,17,9,0
OKC,OKC vs. DEN,2021-12-22,W,36,88,37,73,0.5068493150684932,7,24,0.2916666666666667,7,8,0.875,11,36,47,18,7,5,4,18,22,1
MIL,MIL vs. HOU,2021-12-22,W,36,97,34,81,0.41975308641975306,12,35,0.34285714285714286,17,19,0.8947368421052632,11,27,38,19,4,8,2,18,21,1
LAC,LAC @ SAC,2021-12-22,W,36,74,30,62,0.4838709677419355,5,21,0.23809523809523808,9,10,0.9,3,25,28,15,9,7,3,11,6,0
