TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT
MIA,MIA vs. WAS,2021-12-28,W,12,28,8,24,33.3,4,8,50.0,8,8,100.0,6,6,12,3,1,4,2,6,-11,1
LAL,LAL @ HOU,2021-12-28,W,12,35,12,21,57.1,1,5,20.0,10,10,100.0,4,7,11,8,2,1,1,5,4,0
HOU,HOU vs. LAL,2021-12-28,L,12,31,11,20,55.0,4,8,50.0,5,6,83.3,1,4,5,4,3,2,1,7,-4,1
GSW,GSW vs. DEN,2021-12-28,L,12,25,9,20,45.0,4,10,40.0,3,6,50.0,1,11,12,5,2,2,1,6,10,1
DEN,DEN @ GSW,2021-12-28,W,12,15,5,21,23.8,0,9,0.0,5,8,62.5,6,8,14,1,4,1,1,4,-10,0
CLE,CLE @ NOP,2021-12-28,L,12,21,7,23,30.4,3,12,25.0,4,6,66.7,4,7,11,5,1,2,2,5,-11,0
UTA,UTA @ SAS,2021-12-27,W,12,28,10,22,45.5,3,8,37.5,5,5,100.0,2,11,13,6,5,0,2,3,-6,0
SAS,SAS vs. UTA,2021-12-27,L,12,34,15,30,50.0,4,10,40.0,0,0,0.0,4,8,12,7,0,2,1,5,6,1
POR,POR vs. DAL,2021-12-27,L,12,33,9,22,40.9,3,8,37.5,12,14,85.7,3,5,8,4,1,1,0,9,7,1
PHX,PHX vs. MEM,2021-12-27,L,12,38,12,22,54.5,7,13,53.8,7,8,87.5,3,8,11,8,3,2,1,6,13,1
MIN,MIN vs. BOS,2021-12-27,W,12,34,12,19,63.2,5,6,83.3,5,8,62.5,3,14,17,8,5,2,1,7,10,1
MEM,MEM @ PHX,2021-12-27,W,12,25,9,21,42.9,3,8,37.5,4,5,80.0,3,6,9,3,5,2,1,9,-13,0
LAC,LAC vs. BKN,2021-12-27,L,12,27,11,31,35.5,2,9,22.2,3,6,50.0,7,11,18,7,1,3,1,4,4,1
HOU,HOU @ CHA,2021-12-27,L,12,29,11,21,52.4,7,16,43.8,0,2,0.0,2,9,11,6,5,3,1,5,2,0
DAL,DAL @ POR,2021-12-27,W,12,26,8,17,47.1,2,6,33.3,8,13,61.5,4,8,12,6,6,0,0,10,-7,0
CHI,CHI @ ATL,2021-12-27,W,12,32,12,22,54.5,4,8,50.0,4,6,66.7,5,9,14,6,5,0,2,8,1,0
CHA,CHA vs. HOU,2021-12-27,W,12,27,9,19,47.4,2,8,25.0,7,8,87.5,1,8,9,5,3,2,1,3,-2,1
BOS,BOS @ MIN,2021-12-27,L,12,24,7,22,31.8,2,14,14.3,8,13,61.5,2,5,7,4,2,3,3,6,-10,0
BKN,BKN @ LAC,2021-12-27,W,12,23,9,22,40.9,3,9,33.3,2,4,50.0,2,14,16,4,5,1,3,9,-4,0
ATL,ATL vs. CHI,2021-12-27,L,12,31,8,21,38.1,5,12,41.7,10,12,83.3,3,5,8,6,0,1,1,5,-1,1
WAS,WAS vs. PHI,2021-12-26,L,12,24,9,28,32.1,3,11,27.3,3,3,100.0,5,6,11,4,1,1,0,5,-1,1
TOR,TOR @ CLE,2021-12-26,L,12,21,7,20,35.0,1,6,16.7,6,9,66.7,1,10,11,3,3,1,2,3,-5,0
SAS,SAS vs. DET,2021-12-26,W,12,25,9,20,45.0,2,6,33.3,5,9,55.6,3,10,13,7,6,1,3,9,-4,1
SAC,SAC vs. MEM,2021-12-26,L,12,25,7,17,41.2,2,8,25.0,9,10,90.0,2,4,6,3,4,3,3,7,-13,1
PHI,PHI @ WAS,2021-12-26,W,12,25,9,17,52.9,2,8,25.0,5,5,100.0,1,11,12,4,6,1,6,4,1,0
ORL,ORL @ MIA,2021-12-26,L,12,23,7,17,41.2,6,12,50.0,3,4,75.0,1,8,9,5,4,2,2,8,2,0
OKC,OKC vs. NOP,2021-12-26,W,12,28,9,19,47.4,4,9,44.4,6,8,75.0,1,10,11,5,3,0,1,7,-3,1
NOP,NOP @ OKC,2021-12-26,L,12,31,10,25,40.0,2,8,25.0,9,11,81.8,4,8,12,4,0,2,1,5,3,0
MIA,MIA vs. ORL,2021-12-26,W,12,21,7,22,31.8,2,8,25.0,5,9,55.6,7,9,16,1,3,2,1,4,-2,1
MEM,MEM @ SAC,2021-12-26,W,12,38,14,28,50.0,2,9,22.2,8,10,80.0,10,7,17,8,3,2,0,6,13,0
LAC,LAC vs. DEN,2021-12-26,L,12,17,6,19,31.6,2,7,28.6,3,6,50.0,2,7,9,1,5,4,3,7,-7,1
IND,IND @ CHI,2021-12-26,L,12,26,9,24,37.5,3,11,27.3,5,5,100.0,3,8,11,3,1,0,1,7,0,0
DET,DET @ SAS,2021-12-26,L,12,29,10,23,43.5,3,9,33.3,6,9,66.7,2,8,10,6,3,2,2,8,4,0
DEN,DEN @ LAC,2021-12-26,W,12,24,8,20,40.0,3,7,42.9,5,5,100.0,2,12,14,6,5,3,0,5,7,0
CLE,CLE vs. TOR,2021-12-26,W,12,26,11,26,42.3,3,10,30.0,1,2,50.0,3,11,14,9,3,3,3,6,5,1
CHI,CHI vs. IND,2021-12-26,W,12,26,10,18,55.6,1,2,50.0,5,8,62.5,0,10,10,3,3,1,2,6,0,1
UTA,UTA vs. DAL,2021-12-25,W,12,30,9,17,52.9,3,7,42.9,9,12,75.0,3,8,11,7,4,4,1,6,4,1
PHX,PHX vs. GSW,2021-12-25,L,12,23,10,19,52.6,3,9,33.3,0,0,0.0,1,4,5,6,2,1,0,1,-9,1
NYK,NYK vs. ATL,2021-12-25,W,12,20,8,22,36.4,4,14,28.6,0,2,0.0,3,6,9,8,2,4,1,5,-1,1
MIL,MIL vs. BOS,2021-12-25,W,12,27,10,22,45.5,2,9,22.2,5,7,71.4,5,11,16,5,3,4,3,5,8,1
LAL,LAL vs. BKN,2021-12-25,L,12,33,13,26,50.0,5,11,45.5,2,2,100.0,1,10,11,8,1,3,1,5,13,1
GSW,GSW @ PHX,2021-12-25,W,12,32,13,22,59.1,6,12,50.0,0,0,0.0,4,8,12,8,3,2,1,4,9,0
DAL,DAL @ UTA,2021-12-25,L,12,26,8,21,38.1,4,8,50.0,6,7,85.7,2,6,8,5,5,2,0,9,-4,0
BOS,BOS @ MIL,2021-12-25,L,12,19,6,21,28.6,2,9,22.2,5,5,100.0,2,8,10,1,4,2,2,7,-8,0
BKN,BKN @ LAL,2021-12-25,W,12,20,6,18,33.3,3,7,42.9,5,6,83.3,1,9,10,6,5,0,2,4,-13,0
ATL,ATL @ NYK,2021-12-25,L,12,21,9,17,52.9,1,7,14.3,2,4,50.0,1,11,12,6,5,2,2,2,1,0
WAS,WAS @ NYK,2021-12-23,W,12,34,11,16,68.8,5,8,62.5,7,11,63.6,2,5,7,7,3,0,4,6,3,0
UTA,UTA vs. MIN,2021-12-23,W,12,27,11,21,52.4,3,8,37.5,2,5,40.0,2,9,11,6,4,2,3,4,1,1
SAS,SAS @ LAL,2021-12-23,W,12,33,9,21,42.9,5,10,50.0,10,11,90.9,2,13,15,7,1,1,1,4,15,0
PHX,PHX vs. OKC,2021-12-23,W,12,31,13,22,59.1,4,10,40.0,1,1,100.0,3,9,12,6,5,1,2,7,-1,1
PHI,PHI vs. ATL,2021-12-23,L,12,21,8,24,33.3,1,7,14.3,4,4,100.0,4,8,12,4,2,2,1,2,2,1
ORL,ORL vs. NOP,2021-12-23,L,12,26,11,22,50.0,2,8,25.0,2,2,100.0,2,7,9,3,3,3,1,8,-1,1
OKC,OKC @ PHX,2021-12-23,L,12,32,11,23,47.8,5,12,41.7,5,7,71.4,3,4,7,4,2,1,1,2,1,0
NYK,NYK vs. WAS,2021-12-23,L,12,31,11,26,42.3,2,9,22.2,7,9,77.8,6,6,12,9,0,0,0,8,-3,1
NOP,NOP @ ORL,2021-12-23,W,12,27,8,18,44.4,4,11,36.4,7,7,100.0,1,8,9,5,3,2,0,2,1,0
MIN,MIN @ UTA,2021-12-23,L,12,26,10,28,35.7,3,15,20.0,3,4,75.0,8,9,17,9,4,3,2,5,-1,0
MIL,MIL @ DAL,2021-12-23,W,12,27,11,19,57.9,3,8,37.5,2,3,66.7,0,12,12,9,4,1,1,3,6,0
MIA,MIA vs. DET,2021-12-23,W,12,27,12,24,50.0,2,5,40.0,1,1,100.0,2,9,11,3,1,1,0,6,2,1
MEM,MEM @ GSW,2021-12-23,L,12,21,8,21,38.1,1,7,14.3,4,5,80.0,1,4,5,3,2,5,0,5,-8,0
LAL,LAL vs. SAS,2021-12-23,L,12,18,8,23,34.8,0,8,0.0,2,5,40.0,4,10,14,5,4,0,3,5,-15,1
IND,IND vs. HOU,2021-12-23,W,12,27,11,17,64.7,2,7,28.6,3,4,75.0,1,11,12,5,4,1,2,1,15,1
HOU,HOU @ IND,2021-12-23,L,12,12,5,20,25.0,0,7,0.0,2,2,100.0,2,5,7,2,3,1,0,5,-15,0
GSW,GSW vs. MEM,2021-12-23,W,12,29,10,16,62.5,5,9,55.6,4,4,100.0,2,11,13,7,8,2,1,6,8,1
DET,DET @ MIA,2021-12-23,L,12,25,8,19,42.1,2,9,22.2,7,7,100.0,1,10,11,4,4,0,1,7,-2,0
DEN,DEN vs. CHA,2021-12-23,L,12,13,4,21,19.0,0,9,0.0,5,6,83.3,1,8,9,1,3,0,0,8,-25,1
DAL,DAL vs. MIL,2021-12-23,L,12,21,8,21,38.1,3,11,27.3,2,2,100.0,1,9,10,5,3,2,0,5,-6,1
CHA,CHA @ DEN,2021-12-23,W,12,38,11,20,55.0,7,12,58.3,9,10,90.0,2,14,16,9,1,3,3,7,25,0
ATL,ATL @ PHI,2021-12-23,W,12,19,8,18,44.4,1,3,33.3,2,3,66.7,2,9,11,2,5,2,2,6,-2,0
SAC,SAC vs. LAC,2021-12-22,L,12,21,8,20,40.0,4,12,33.3,1,3,33.3,1,5,6,4,4,2,1,6,-10,1
ORL,ORL @ ATL,2021-12-22,W,12,34,11,21,52.4,4,6,66.7,8,10,80.0,1,5,6,10,1,1,3,7,-3,0
OKC,OKC vs. DEN,2021-12-22,W,12,20,5,21,23.8,1,10,10.0,9,11,81.8,4,9,13,4,4,2,0,7,-8,1
MIL,MIL vs. HOU,2021-12-22,W,12,29,11,22,50.0,5,11,45.5,2,2,100.0,3,7,10,6,3,0,0,6,-1,1
LAC,LAC @ SAC,2021-12-22,W,12,31,12,20,60.0,2,3,66.7,5,6,83.3,3,12,15,11,4,3,0,4,10,0
HOU,HOU @ MIL,2021-12-22,L,12,30,11,20,55.0,3,8,37.5,5,6,83.3,2,7,9,9,2,0,2,3,1,0
DEN,DEN @ OKC,2021-12-22,L,12,28,9,19,47.4,5,13,38.5,5,10,50.0,1,10,11,5,2,2,3,8,8,0
CLE,CLE @ BOS,2021-12-22,L,12,28,10,23,43.5,5,13,38.5,3,5,60.0,4,10,14,4,3,0,0,5,2,0
BOS,BOS vs. CLE,2021-12-22,W,12,26,10,21,47.6,1,3,33.3,5,6,83.3,2,9,11,5,2,2,1,6,-2,1
ATL,ATL vs. ORL,2021-12-22,L,12,37,12,25,48.0,5,10,50.0,8,10,80.0,6,8,14,8,1,1,4,8,3,1
POR,POR @ NOP,2021-12-21,L,12,19,7,18,38.9,3,7,42.9,2,2,100.0,2,3,5,2,3,2,1,3,-11,0
PHX,PHX @ LAL,2021-12-21,W,12,23,9,22,40.9,4,10,40.0,1,2,50.0,4,10,14,9,7,6,0,6,6,0
NYK,NYK vs. DET,2021-12-21,W,12,25,10,23,43.5,4,9,44.4,1,2,50.0,4,9,13,4,4,1,2,6,3,1
NOP,NOP vs. POR,2021-12-21,W,12,30,11,19,57.9,5,10,50.0,3,6,50.0,3,8,11,8,4,1,1,5,11,1
MIN,MIN @ DAL,2021-12-21,L,12,24,9,24,37.5,3,11,27.3,3,5,60.0,4,7,11,4,2,1,1,6,-2,0
MIA,MIA vs. IND,2021-12-21,W,12,27,10,24,41.7,5,12,41.7,2,2,100.0,4,8,12,8,2,2,0,8,0,1
LAL,LAL vs. PHX,2021-12-21,L,12,17,6,18,33.3,1,9,11.1,4,8,50.0,2,9,11,2,8,5,2,3,-6,1
IND,IND @ MIA,2021-12-21,L,12,27,9,21,42.9,3,6,50.0,6,8,75.0,3,9,12,4,4,1,0,2,0,0
DET,DET @ NYK,2021-12-21,L,12,22,7,23,30.4,1,10,10.0,7,9,77.8,3,8,11,5,3,3,3,1,-3,0
DAL,DAL vs. MIN,2021-12-21,W,12,26,9,18,50.0,2,7,28.6,6,6,100.0,0,12,12,8,3,0,0,4,2,1
UTA,UTA vs. CHA,2021-12-20,W,12,32,8,24,33.3,4,12,33.3,12,15,80.0,4,13,17,6,3,0,1,3,-2,1
SAS,SAS @ LAC,2021-12-20,W,12,24,11,29,37.9,2,9,22.2,0,0,0.0,7,6,13,9,3,4,0,6,-3,0
SAC,SAC @ GSW,2021-12-20,L,12,19,7,18,38.9,3,6,50.0,2,2,100.0,0,7,7,5,8,3,2,1,-10,0
PHI,PHI @ BOS,2021-12-20,W,12,33,9,16,56.3,4,8,50.0,11,12,91.7,1,8,9,5,7,5,3,6,10,0
OKC,OKC @ MEM,2021-12-20,W,12,28,10,20,50.0,1,7,14.3,7,9,77.8,2,11,13,6,4,2,2,5,1,0
MEM,MEM vs. OKC,2021-12-20,L,12,27,10,29,34.5,3,10,30.0,4,6,66.7,7,9,16,6,3,2,0,7,-1,1
LAC,LAC vs. SAS,2021-12-20,L,12,27,9,16,56.3,2,6,33.3,7,9,77.8,1,9,10,4,4,1,0,4,3,1
HOU,HOU @ CHI,2021-12-20,L,12,35,15,23,65.2,2,7,28.6,3,4,75.0,1,7,8,8,0,3,2,1,7,0
GSW,GSW vs. SAC,2021-12-20,W,12,29,12,21,57.1,5,9,55.6,0,0,0.0,1,6,7,8,3,3,5,3,10,1
CHI,CHI vs. HOU,2021-12-20,W,12,28,11,21,52.4,4,7,57.1,2,2,100.0,2,5,7,8,3,0,2,5,-7,1
CHA,CHA @ UTA,2021-12-20,L,12,34,13,31,41.9,5,14,35.7,3,3,100.0,4,13,17,10,0,1,2,10,2,0
BOS,BOS vs. PHI,2021-12-20,L,12,23,8,19,42.1,2,7,28.6,5,8,62.5,4,5,9,2,8,4,0,9,-10,1
SAS,SAS @ SAC,2021-12-19,L,12,29,11,19,57.9,3,4,75.0,4,4,100.0,2,7,9,6,4,1,1,0,-1,0
SAC,SAC vs. SAS,2021-12-19,W,12,30,12,21,57.1,6,7,85.7,0,0,0.0,1,5,6,4,3,4,0,5,1,1
POR,POR @ MEM,2021-12-19,W,12,28,9,20,45.0,2,7,28.6,8,8,100.0,5,12,17,4,7,1,2,5,8,0
PHX,PHX vs. CHA,2021-12-19,W,12,29,12,24,50.0,3,11,27.3,2,3,66.7,5,11,16,8,7,1,1,6,3,1
MIN,MIN vs. DAL,2021-12-19,W,12,25,7,14,50.0,4,8,50.0,7,14,50.0,2,9,11,5,2,1,1,4,8,1
MIA,MIA @ DET,2021-12-19,L,12,23,7,17,41.2,3,12,25.0,6,9,66.7,2,6,8,7,3,1,0,5,2,0
MEM,MEM vs. POR,2021-12-19,L,12,20,5,20,25.0,2,12,16.7,8,9,88.9,3,3,6,5,2,3,2,6,-8,1
LAL,LAL @ CHI,2021-12-19,L,12,26,8,17,47.1,2,8,25.0,8,12,66.7,1,7,8,4,5,1,1,10,-6,0
DET,DET vs. MIA,2021-12-19,W,12,21,7,16,43.8,4,9,44.4,3,5,60.0,1,9,10,5,6,2,0,9,-2,1
DAL,DAL @ MIN,2021-12-19,L,12,17,7,19,36.8,1,11,9.1,2,3,66.7,1,8,9,6,3,2,0,10,-8,0
CHI,CHI vs. LAL,2021-12-19,W,12,32,11,22,50.0,0,5,0.0,10,11,90.9,5,7,12,3,3,3,0,7,6,1
CHA,CHA @ PHX,2021-12-19,L,12,26,8,20,40.0,3,11,27.3,7,10,70.0,1,6,7,4,2,5,4,5,-3,0
WAS,WAS @ UTA,2021-12-18,W,12,25,9,23,39.1,2,9,22.2,5,7,71.4,2,13,15,6,2,1,0,8,2,0
UTA,UTA vs. WAS,2021-12-18,L,12,23,7,18,38.9,2,10,20.0,7,14,50.0,1,10,11,2,3,1,0,8,-2,1
TOR,TOR vs. GSW,2021-12-18,W,12,23,11,21,52.4,1,7,14.3,0,2,0.0,0,6,6,3,5,4,1,9,-8,1
ORL,ORL @ BKN,2021-12-18,W,12,26,10,23,43.5,4,7,57.1,2,2,100.0,3,8,11,6,4,1,2,2,-1,0
OKC,OKC vs. LAC,2021-12-18,W,12,23,9,26,34.6,4,10,40.0,1,2,50.0,10,11,21,3,8,2,0,6,-1,1
NYK,NYK @ BOS,2021-12-18,L,12,19,8,18,44.4,1,6,16.7,2,3,66.7,1,4,5,4,4,5,2,3,-9,0
MIL,MIL vs. CLE,2021-12-18,L,12,21,9,24,37.5,3,10,30.0,0,0,0.0,2,9,11,4,3,1,2,7,-5,1
LAC,LAC @ OKC,2021-12-18,L,12,24,8,20,40.0,4,11,36.4,4,6,66.7,1,7,8,7,3,4,1,3,1,0
HOU,HOU @ DET,2021-12-18,W,12,28,10,19,52.6,4,12,33.3,4,8,50.0,1,8,9,6,7,5,0,5,-4,0
GSW,GSW @ TOR,2021-12-18,L,12,31,11,17,64.7,3,8,37.5,6,9,66.7,2,11,13,8,6,4,2,3,8,0
DET,DET vs. HOU,2021-12-18,L,12,32,13,28,46.4,2,12,16.7,4,6,66.7,7,7,14,8,5,3,0,7,4,1
CLE,CLE @ MIL,2021-12-18,W,12,26,8,19,42.1,3,10,30.0,7,8,87.5,2,10,12,6,5,3,1,1,5,0
BOS,BOS vs. NYK,2021-12-18,W,12,28,11,20,55.0,4,8,50.0,2,3,66.7,5,8,13,6,7,2,0,3,9,1
BKN,BKN vs. ORL,2021-12-18,L,12,27,11,33,33.3,3,14,21.4,2,3,66.7,9,7,16,6,2,1,4,4,1,1
UTA,UTA vs. SAS,2021-12-17,L,12,30,11,23,47.8,3,7,42.9,5,5,100.0,2,8,10,4,0,1,1,5,2,1
SAS,SAS @ UTA,2021-12-17,W,12,28,12,21,57.1,1,6,16.7,3,4,75.0,2,8,10,5,2,0,1,3,-2,0
SAC,SAC vs. MEM,2021-12-17,L,12,30,9,21,42.9,2,4,50.0,10,10,100.0,5,6,11,4,4,1,0,4,-3,1
POR,POR vs. CHA,2021-12-17,W,12,22,6,17,35.3,3,11,27.3,7,8,87.5,0,6,6,5,7,3,0,4,-8,1
ORL,ORL vs. MIA,2021-12-17,L,12,22,9,20,45.0,2,6,33.3,2,3,66.7,3,8,11,5,3,1,1,5,0,1
NOP,NOP vs. MIL,2021-12-17,W,12,26,10,17,58.8,4,9,44.4,2,3,66.7,0,9,9,10,5,2,2,5,0,1
MIN,MIN vs. LAL,2021-12-17,W,12,25,8,19,42.1,3,8,37.5,6,10,60.0,4,14,18,4,5,1,3,6,-2,1
MIL,MIL @ NOP,2021-12-17,L,12,26,10,23,43.5,2,8,25.0,4,4,100.0,3,6,9,3,2,4,1,2,0,0
MIA,MIA @ ORL,2021-12-17,W,12,22,7,17,41.2,3,6,50.0,5,8,62.5,1,8,9,5,3,2,0,3,0,0
MEM,MEM @ SAC,2021-12-17,W,12,33,12,19,63.2,4,6,66.7,5,5,100.0,1,6,7,5,5,3,1,7,3,0
LAL,LAL @ MIN,2021-12-17,L,12,27,8,22,36.4,5,14,35.7,6,8,75.0,0,8,8,6,2,3,0,6,2,0
GSW,GSW @ BOS,2021-12-17,W,12,29,11,21,52.4,5,12,41.7,2,2,100.0,1,7,8,8,2,1,1,7,3,0
DEN,DEN @ ATL,2021-12-17,W,12,27,9,18,50.0,1,5,20.0,8,10,80.0,1,5,6,8,5,4,3,2,-1,0
CHA,CHA @ POR,2021-12-17,L,12,30,13,20,65.0,2,8,25.0,2,2,100.0,1,8,9,6,5,4,1,7,8,0
BOS,BOS vs. GSW,2021-12-17,L,12,26,9,23,39.1,2,10,20.0,6,8,75.0,4,9,13,4,4,0,0,5,-3,1
ATL,ATL vs. DEN,2021-12-17,L,12,28,11,24,45.8,2,5,40.0,4,4,100.0,4,9,13,6,6,1,0,8,1,1
WAS,WAS @ PHX,2021-12-16,L,12,27,9,19,47.4,0,4,0.0,9,11,81.8,1,5,6,4,4,3,1,7,-2,0
PHX,PHX vs. WAS,2021-12-16,W,12,29,8,18,44.4,2,7,28.6,11,11,100.0,4,10,14,6,8,1,0,11,2,1
PHI,PHI @ BKN,2021-12-16,L,12,26,12,23,52.2,2,8,25.0,0,0,0.0,1,7,8,4,3,4,1,8,-3,0
NYK,NYK @ HOU,2021-12-16,W,12,32,12,26,46.2,5,11,45.5,3,3,100.0,8,7,15,9,1,2,1,7,11,0
IND,IND vs. DET,2021-12-16,W,12,19,9,19,47.4,1,6,16.7,0,0,0.0,1,8,9,5,2,0,0,3,-3,1
HOU,HOU vs. NYK,2021-12-16,L,12,21,7,15,46.7,3,8,37.5,4,5,80.0,0,6,6,7,4,0,1,6,-11,1
DET,DET @ IND,2021-12-16,L,12,22,8,17,47.1,2,7,28.6,4,4,100.0,1,8,9,5,2,2,1,2,3,0
BKN,BKN vs. PHI,2021-12-16,W,12,29,10,18,55.6,3,6,50.0,6,6,100.0,1,8,9,3,6,0,1,0,3,1
WAS,WAS @ SAC,2021-12-15,L,12,16,7,22,31.8,0,6,0.0,2,3,66.7,1,3,4,2,2,0,2,9,-19,0
UTA,UTA vs. LAC,2021-12-15,W,12,31,12,22,54.5,5,9,55.6,2,3,66.7,2,11,13,8,5,3,1,6,9,1
SAS,SAS vs. CHA,2021-12-15,L,12,33,11,23,47.8,4,10,40.0,7,7,100.0,4,10,14,7,2,2,2,5,12,1
SAC,SAC vs. WAS,2021-12-15,W,12,35,12,18,66.7,1,4,25.0,10,12,83.3,2,10,12,5,1,1,2,4,19,1
POR,POR vs. MEM,2021-12-15,L,12,21,7,22,31.8,3,10,30.0,4,4,100.0,2,4,6,3,1,3,1,5,-12,1
PHI,PHI vs. MIA,2021-12-15,L,12,26,10,23,43.5,4,9,44.4,2,3,66.7,2,10,12,5,2,3,0,6,6,1
ORL,ORL vs. ATL,2021-12-15,L,12,26,9,18,50.0,2,5,40.0,6,7,85.7,5,10,15,5,9,2,0,2,8,1
OKC,OKC vs. NOP,2021-12-15,L,12,32,7,20,35.0,4,11,36.4,14,14,100.0,3,3,6,5,2,2,0,7,-6,1
NOP,NOP @ OKC,2021-12-15,W,12,38,13,18,72.2,5,8,62.5,7,10,70.0,2,8,10,7,3,1,1,9,6,0
MIN,MIN @ DEN,2021-12-15,W,12,16,5,20,25.0,3,11,27.3,3,4,75.0,3,7,10,2,4,4,1,6,-3,0
MIL,MIL vs. IND,2021-12-15,W,12,27,9,23,39.1,2,7,28.6,7,7,100.0,5,9,14,7,1,4,1,2,15,1
MIA,MIA @ PHI,2021-12-15,W,12,20,5,17,29.4,4,12,33.3,6,7,85.7,2,10,12,3,6,0,1,2,-6,0
MEM,MEM @ POR,2021-12-15,W,12,33,10,14,71.4,6,7,85.7,7,8,87.5,0,13,13,8,5,1,2,4,12,0
LAL,LAL @ DAL,2021-12-15,W,12,20,8,21,38.1,4,11,36.4,0,1,0.0,2,9,11,5,1,1,0,1,0,0
LAC,LAC @ UTA,2021-12-15,L,12,22,7,18,38.9,1,8,12.5,7,9,77.8,0,7,7,4,4,2,1,5,-9,0
IND,IND @ MIL,2021-12-15,L,12,12,5,17,29.4,2,10,20.0,0,0,0.0,2,8,10,3,6,0,1,6,-15,0
HOU,HOU @ CLE,2021-12-15,L,12,26,9,19,47.4,1,6,16.7,7,13,53.8,4,8,12,5,2,2,0,2,2,0
DEN,DEN vs. MIN,2021-12-15,L,12,19,6,15,40.0,3,8,37.5,4,6,66.7,1,12,13,5,7,2,1,3,3,1
DAL,DAL vs. LAL,2021-12-15,L,12,20,9,21,42.9,2,9,22.2,0,0,0.0,1,11,12,6,1,1,0,2,0,1
CLE,CLE vs. HOU,2021-12-15,W,12,24,10,19,52.6,4,12,33.3,0,1,0.0,2,6,8,4,3,0,1,7,-2,1
CHA,CHA @ SAS,2021-12-15,W,12,21,8,18,44.4,2,7,28.6,3,6,50.0,1,8,9,8,5,0,0,4,-12,0
ATL,ATL @ ORL,2021-12-15,W,12,18,8,20,40.0,2,9,22.2,0,0,0.0,1,4,5,2,4,6,1,6,-8,0
TOR,TOR @ BKN,2021-12-14,L,12,20,7,23,30.4,5,10,50.0,1,2,50.0,5,5,10,3,4,1,0,3,-9,0
POR,POR vs. PHX,2021-12-14,L,12,27,8,18,44.4,5,10,50.0,6,11,54.5,1,7,8,3,2,0,0,5,-2,1
PHX,PHX @ POR,2021-12-14,W,12,29,12,22,54.5,3,6,50.0,2,4,50.0,2,10,12,7,1,2,0,7,2,0
NYK,NYK vs. GSW,2021-12-14,L,12,32,9,20,45.0,6,11,54.5,8,8,100.0,0,9,9,6,1,0,0,5,-2,1
GSW,GSW @ NYK,2021-12-14,W,12,34,12,22,54.5,7,15,46.7,3,4,75.0,1,9,10,9,0,0,3,7,2,0
BKN,BKN vs. TOR,2021-12-14,W,12,29,10,22,45.5,5,14,35.7,4,4,100.0,5,10,15,6,2,2,1,4,9,1
WAS,WAS @ DEN,2021-12-13,L,12,37,13,22,59.1,4,9,44.4,7,12,58.3,1,11,12,7,2,4,0,8,15,0
TOR,TOR vs. SAC,2021-12-13,W,12,31,13,25,52.0,2,5,40.0,3,4,75.0,5,6,11,5,2,2,0,3,-1,1
SAC,SAC @ TOR,2021-12-13,L,12,32,14,25,56.0,4,10,40.0,0,0,0.0,5,8,13,8,4,0,2,4,1,0
PHX,PHX @ LAC,2021-12-13,L,12,26,10,24,41.7,3,8,37.5,3,4,75.0,5,5,10,6,3,1,2,5,-6,0
PHI,PHI @ MEM,2021-12-13,L,12,16,6,21,28.6,0,6,0.0,4,5,80.0,1,8,9,4,1,2,4,5,-9,0
MIL,MIL @ BOS,2021-12-13,L,12,29,11,22,50.0,3,8,37.5,4,6,66.7,4,10,14,5,4,2,1,3,-3,0
MIA,MIA @ CLE,2021-12-13,L,12,21,9,21,42.9,1,8,12.5,2,2,100.0,1,3,4,5,1,3,0,2,-6,0
MEM,MEM vs. PHI,2021-12-13,W,12,25,9,23,39.1,6,13,46.2,1,2,50.0,6,14,20,7,5,1,2,6,9,1
LAC,LAC vs. PHX,2021-12-13,W,12,32,14,22,63.6,2,5,40.0,2,3,66.7,3,8,11,7,3,2,1,7,6,1
IND,IND vs. GSW,2021-12-13,L,12,16,6,19,31.6,0,7,0.0,4,5,80.0,3,6,9,2,2,2,0,2,-6,1
HOU,HOU @ ATL,2021-12-13,W,12,44,16,25,64.0,8,11,72.7,4,4,100.0,5,10,15,11,3,1,1,5,19,0
GSW,GSW @ IND,2021-12-13,W,12,22,10,20,50.0,1,8,12.5,1,1,100.0,4,9,13,5,4,1,0,6,6,0
DEN,DEN vs. WAS,2021-12-13,W,12,22,7,19,36.8,1,7,14.3,7,7,100.0,0,9,9,2,4,1,0,6,-15,1
DAL,DAL vs. CHA,2021-12-13,W,12,29,10,16,62.5,3,7,42.9,6,7,85.7,3,7,10,6,7,1,1,6,2,1
CLE,CLE vs. MIA,2021-12-13,W,12,27,10,16,62.5,4,7,57.1,3,3,100.0,1,11,12,7,6,1,0,5,6,1
CHA,CHA @ DAL,2021-12-13,L,12,27,10,21,47.6,4,8,50.0,3,6,50.0,5,1,6,4,5,4,0,6,-2,0
BOS,BOS vs. MIL,2021-12-13,W,12,32,11,20,55.0,7,13,53.8,3,5,60.0,0,6,6,8,3,2,1,6,3,1
ATL,ATL vs. HOU,2021-12-13,L,12,25,9,22,40.9,2,9,22.2,5,8,62.5,2,4,6,5,2,2,2,5,-19,1
