index,TEAM,MATCH UP,GAME DATE,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,COURT,Opponent,OppPTS,OppFGM,OppFGA,OppFG%,Opp3PM,Opp3PA,Opp3P%,OppFTM,OppFTA,OppFT%,OppOREB,OppDREB,OppREB,OppAST,OppTOV,OppSTL,OppBLK,OppPF,Pos,OppPos,Pace,OFFRTG,DEFRTG,Margin,formatted_date,week_of_season,PTS/Q
1228,SAS,SAS vs. HOU,2022-01-12,L,36,90,32,74,0.4324324324324324,11,34,0.3235294117647059,15,20,0.75,7,29,36,23,8,9,3,14,-1,1,HOU,91,34,66,0.5151515151515151,13,31,0.4193548387096774,10,14,0.7142857142857143,1,32,33,20,11,5,5,17,81.69625641025641,81.69625641025641,108.92834188034188,110.16416657826333,111.38821287357736,-4,2022-01-12,12,30.0
1229,SAC,SAC vs. LAL,2022-01-12,W,36,101,40,68,0.5882352941176471,8,21,0.3809523809523809,13,15,0.8666666666666667,6,28,34,23,10,6,6,15,11,1,LAL,90,32,76,0.4210526315789473,13,34,0.3823529411764705,13,20,0.65,14,20,34,20,7,5,1,15,76.19641025641026,76.19641025641026,101.59521367521367,132.55217622473634,118.11580059629972,9,2022-01-12,12,33.666666666666664
1230,PHI,PHI vs. CHA,2022-01-12,L,36,76,26,56,0.4642857142857143,10,23,0.4347826086956521,14,22,0.6363636363636364,3,24,27,13,15,2,2,12,-9,1,CHA,85,36,69,0.5217391304347826,6,23,0.2608695652173913,7,8,0.875,5,27,32,24,10,7,3,15,76.35103448275862,76.35103448275862,101.80137931034483,99.54023611449837,111.32789565437318,-11,2022-01-12,12,25.333333333333332
1231,ORL,ORL @ WAS,2022-01-12,L,36,72,27,73,0.3698630136986301,9,27,0.3333333333333333,9,11,0.8181818181818182,12,25,37,22,7,5,4,10,-12,0,WAS,84,32,62,0.5161290322580645,8,24,0.3333333333333333,12,15,0.8,5,30,35,19,7,4,3,10,69.99357142857144,69.99357142857144,93.32476190476191,102.86658978885814,120.0110214203345,-6,2022-01-12,12,24.0
1232,NYK,NYK vs. DAL,2022-01-12,W,36,84,32,62,0.5161290322580645,10,21,0.4761904761904761,10,12,0.8333333333333334,6,34,40,18,9,3,4,16,18,1,DAL,66,24,60,0.4,6,28,0.2142857142857142,12,17,0.7058823529411765,5,22,27,11,10,6,2,12,70.39148351648352,70.39148351648352,93.85531135531136,119.33261781637232,93.76134257000682,23,2022-01-12,12,28.0
1233,MIA,MIA @ ATL,2022-01-12,W,36,86,31,68,0.4558823529411764,12,33,0.3636363636363636,12,13,0.9230769230769232,6,33,39,20,9,6,4,15,19,0,ATL,67,23,60,0.3833333333333333,8,29,0.2758620689655172,13,19,0.6842105263157895,4,25,29,14,12,6,3,12,74.92870967741936,74.92870967741936,99.90494623655914,114.77576535115097,89.41832882008273,24,2022-01-12,12,28.666666666666668
1234,LAL,LAL @ SAC,2022-01-12,L,36,90,32,76,0.4210526315789473,13,34,0.3823529411764705,13,20,0.65,14,20,34,20,7,5,1,15,-11,0,SAC,101,40,68,0.5882352941176471,8,21,0.3809523809523809,13,15,0.8666666666666667,6,28,34,23,10,6,6,15,76.19641025641026,76.19641025641026,101.59521367521367,118.11580059629972,132.55217622473634,-9,2022-01-12,12,30.0
1235,IND,IND vs. BOS,2022-01-12,L,36,71,31,66,0.4696969696969697,4,26,0.1538461538461538,5,8,0.625,8,18,26,20,11,5,3,17,-16,1,BOS,87,31,59,0.5254237288135594,13,28,0.4642857142857143,12,16,0.75,5,22,27,17,12,5,4,14,70.55014492753624,70.55014492753624,94.06685990338164,100.63763876449272,123.31654327480092,-19,2022-01-12,12,23.666666666666668
1236,HOU,HOU @ SAS,2022-01-12,W,36,91,34,66,0.5151515151515151,13,31,0.4193548387096774,10,14,0.7142857142857143,1,32,33,20,11,5,5,17,1,0,SAS,90,32,74,0.4324324324324324,11,34,0.3235294117647059,15,20,0.75,7,29,36,23,8,9,3,14,81.69625641025641,81.69625641025641,108.92834188034188,111.38821287357736,110.16416657826333,4,2022-01-12,12,30.333333333333332
1237,DAL,DAL @ NYK,2022-01-12,L,36,66,24,60,0.4,6,28,0.2142857142857142,12,17,0.7058823529411765,5,22,27,11,10,6,2,12,-18,0,NYK,84,32,62,0.5161290322580645,10,21,0.4761904761904761,10,12,0.8333333333333334,6,34,40,18,9,3,4,16,70.39148351648352,70.39148351648352,93.85531135531136,93.76134257000682,119.33261781637232,-23,2022-01-12,12,22.0
1238,CLE,CLE @ UTA,2022-01-12,W,36,88,33,62,0.532258064516129,8,22,0.3636363636363636,14,17,0.8235294117647058,6,36,42,20,11,3,3,13,20,0,UTA,68,25,66,0.3787878787878788,12,36,0.3333333333333333,6,10,0.6,3,22,25,6,3,4,2,14,71.38804945054946,71.38804945054946,95.18406593406594,123.26993198064284,95.25403834867856,20,2022-01-12,12,29.333333333333332
1240,CHA,CHA @ PHI,2022-01-12,W,36,85,36,69,0.5217391304347826,6,23,0.2608695652173913,7,8,0.875,5,27,32,24,10,7,3,15,9,0,PHI,76,26,56,0.4642857142857143,10,23,0.4347826086956521,14,22,0.6363636363636364,3,24,27,13,15,2,2,12,76.35103448275862,76.35103448275862,101.80137931034483,111.32789565437318,99.54023611449837,11,2022-01-12,12,28.333333333333332
1241,BOS,BOS @ IND,2022-01-12,W,36,87,31,59,0.5254237288135594,13,28,0.4642857142857143,12,16,0.75,5,22,27,17,12,5,4,14,16,0,IND,71,31,66,0.4696969696969697,4,26,0.1538461538461538,5,8,0.625,8,18,26,20,11,5,3,17,70.55014492753624,70.55014492753624,94.06685990338164,123.31654327480092,100.63763876449272,19,2022-01-12,12,29.0
1243,ATL,ATL vs. MIA,2022-01-12,L,36,67,23,60,0.3833333333333333,8,29,0.2758620689655172,13,19,0.6842105263157895,4,25,29,14,12,6,3,12,-19,1,MIA,86,31,68,0.4558823529411764,12,33,0.3636363636363636,12,13,0.9230769230769232,6,33,39,20,9,6,4,15,74.92870967741936,74.92870967741936,99.90494623655914,89.41832882008273,114.77576535115097,-24,2022-01-12,12,22.333333333333332
1244,WAS,WAS vs. OKC,2022-01-11,W,36,94,36,64,0.5625,6,19,0.3157894736842105,16,21,0.7619047619047619,6,28,34,22,8,3,5,9,1,1,OKC,93,38,77,0.4935064935064935,9,31,0.2903225806451613,8,9,0.8888888888888888,7,22,29,20,5,5,0,15,75.61699999999999,75.61699999999999,100.82266666666665,124.31067088088659,122.98821693534525,4,2022-01-11,12,31.333333333333332
1245,TOR,TOR vs. PHX,2022-01-11,L,36,71,29,64,0.453125,6,24,0.25,7,13,0.5384615384615384,12,19,31,12,14,9,2,12,2,1,PHX,69,26,55,0.4727272727272727,9,23,0.391304347826087,8,12,0.6666666666666666,8,22,30,17,17,9,1,16,68.79413943355121,68.79413943355121,91.72551924473494,103.20646581905346,100.29924142978435,-4,2022-01-11,12,23.666666666666668
1246,PHX,PHX @ TOR,2022-01-11,W,36,69,26,55,0.4727272727272727,9,23,0.391304347826087,8,12,0.6666666666666666,8,22,30,17,17,9,1,16,-2,0,TOR,71,29,64,0.453125,6,24,0.25,7,13,0.5384615384615384,12,19,31,12,14,9,2,12,68.79413943355121,68.79413943355121,91.72551924473494,100.29924142978435,103.20646581905346,4,2022-01-11,12,23.0
1247,OKC,OKC @ WAS,2022-01-11,L,36,93,38,77,0.4935064935064935,9,31,0.2903225806451613,8,9,0.8888888888888888,7,22,29,20,5,5,0,15,-1,0,WAS,94,36,64,0.5625,6,19,0.3157894736842105,16,21,0.7619047619047619,6,28,34,22,8,3,5,9,75.61699999999999,75.61699999999999,100.82266666666665,122.98821693534525,124.31067088088659,-4,2022-01-11,12,31.0
1248,NOP,NOP vs. MIN,2022-01-11,W,36,97,35,63,0.5555555555555556,11,28,0.3928571428571428,16,22,0.7272727272727273,7,24,31,27,15,6,1,21,8,1,MIN,89,29,62,0.4677419354838709,11,26,0.4230769230769231,20,27,0.7407407407407407,6,18,24,19,11,8,3,16,77.5746,77.5746,103.4328,125.04092834510266,114.72827446097047,3,2022-01-11,12,32.333333333333336
1249,MIN,MIN @ NOP,2022-01-11,L,36,89,29,62,0.4677419354838709,11,26,0.4230769230769231,20,27,0.7407407407407407,6,18,24,19,11,8,3,16,-8,0,NOP,97,35,63,0.5555555555555556,11,28,0.3928571428571428,16,22,0.7272727272727273,7,24,31,27,15,6,1,21,77.5746,77.5746,103.4328,114.72827446097047,125.04092834510266,-3,2022-01-11,12,29.666666666666668
1250,MEM,MEM vs. GSW,2022-01-11,W,36,87,33,76,0.4342105263157895,10,24,0.4166666666666667,11,15,0.7333333333333333,6,24,30,23,9,11,4,15,-3,1,GSW,90,29,59,0.4915254237288136,11,23,0.4782608695652174,21,24,0.875,3,33,36,21,17,7,4,15,82.9774358974359,82.9774358974359,110.63658119658119,104.84778067562391,108.46322138857644,8,2022-01-11,12,29.0
1251,LAC,LAC vs. DEN,2022-01-11,W,36,55,23,67,0.3432835820895522,5,23,0.217391304347826,4,6,0.6666666666666666,3,21,24,15,8,9,2,18,-11,1,DEN,66,23,56,0.4107142857142857,3,23,0.1304347826086956,17,20,0.85,8,37,45,17,17,4,2,14,72.56415517241379,72.56415517241379,96.75220689655171,75.79499805285263,90.95399766342317,2,2022-01-11,12,18.333333333333332
1252,GSW,GSW @ MEM,2022-01-11,L,36,90,29,59,0.4915254237288136,11,23,0.4782608695652174,21,24,0.875,3,33,36,21,17,7,4,15,3,0,MEM,87,33,76,0.4342105263157895,10,24,0.4166666666666667,11,15,0.7333333333333333,6,24,30,23,9,11,4,15,82.9774358974359,82.9774358974359,110.63658119658119,108.46322138857644,104.84778067562391,-8,2022-01-11,12,30.0
1254,DEN,DEN @ LAC,2022-01-11,L,36,66,23,56,0.4107142857142857,3,23,0.1304347826086956,17,20,0.85,8,37,45,17,17,4,2,14,11,0,LAC,55,23,67,0.3432835820895522,5,23,0.217391304347826,4,6,0.6666666666666666,3,21,24,15,8,9,2,18,72.56415517241379,72.56415517241379,96.75220689655171,90.95399766342317,75.79499805285263,-2,2022-01-11,12,22.0
1256,UTA,UTA @ DET,2022-01-10,L,36,84,32,64,0.5,7,24,0.2916666666666667,13,16,0.8125,6,25,31,19,12,8,3,10,-4,0,DET,88,35,71,0.4929577464788732,12,26,0.4615384615384615,6,7,0.8571428571428571,5,25,30,21,9,6,4,14,76.07645161290323,76.07645161290323,101.4352688172043,110.41524442729511,115.67311320954727,-10,2022-01-10,12,28.0
1257,SAS,SAS @ NYK,2022-01-10,L,36,75,31,73,0.4246575342465753,5,21,0.238095238095238,8,11,0.7272727272727273,12,23,35,15,8,4,4,17,-7,0,NYK,82,28,63,0.4444444444444444,8,23,0.3478260869565217,18,23,0.782608695652174,9,30,39,14,10,6,6,16,72.11359375,72.11359375,96.15145833333334,104.00258273080448,113.70949045234622,-15,2022-01-10,12,25.0
1258,SAC,SAC vs. CLE,2022-01-10,L,36,79,29,73,0.3972602739726027,9,19,0.4736842105263157,12,17,0.7058823529411765,13,21,34,14,8,9,3,12,-5,1,CLE,84,33,65,0.5076923076923077,8,24,0.3333333333333333,10,11,0.9090909090909092,10,31,41,21,14,5,8,14,73.12241935483871,73.12241935483871,97.49655913978495,108.03800078966117,114.87584894090554,-1,2022-01-10,12,26.333333333333332
1259,POR,POR vs. BKN,2022-01-10,W,36,87,29,63,0.4603174603174603,11,30,0.3666666666666666,18,24,0.75,6,28,34,17,9,6,7,12,6,1,BKN,81,30,68,0.4411764705882353,10,27,0.3703703703703703,11,12,0.9166666666666666,9,24,33,17,11,6,3,20,74.11686486486485,74.11686486486485,98.82248648648647,117.3821911634074,109.28686763489654,6,2022-01-10,12,29.0
1260,PHI,PHI @ HOU,2022-01-10,W,36,91,34,68,0.5,10,29,0.3448275862068966,13,15,0.8666666666666667,9,23,32,19,9,10,5,16,19,0,HOU,72,24,55,0.4363636363636363,11,31,0.3548387096774194,13,20,0.65,3,23,26,15,16,4,3,8,73.97040865384615,73.97040865384615,98.62721153846152,123.0221674532663,97.33622040258433,20,2022-01-10,12,30.333333333333332
1261,NYK,NYK vs. SAS,2022-01-10,W,36,82,28,63,0.4444444444444444,8,23,0.3478260869565217,18,23,0.782608695652174,9,30,39,14,10,6,6,16,7,1,SAS,75,31,73,0.4246575342465753,5,21,0.238095238095238,8,11,0.7272727272727273,12,23,35,15,8,4,4,17,72.11359375,72.11359375,96.15145833333334,113.70949045234622,104.00258273080448,15,2022-01-10,12,27.333333333333332
1262,MIL,MIL @ CHA,2022-01-10,L,36,74,25,61,0.4098360655737705,12,34,0.3529411764705882,12,15,0.8,4,31,35,19,15,4,2,13,-9,0,CHA,83,32,74,0.4324324324324324,11,34,0.3235294117647059,8,9,0.8888888888888888,9,27,36,18,9,10,3,13,76.75908870967741,76.75908870967741,102.34545161290322,96.40552180066521,108.1305176953407,-4,2022-01-10,12,24.666666666666668
1263,IND,IND @ BOS,2022-01-10,L,36,60,24,65,0.3692307692307692,6,24,0.25,6,7,0.8571428571428571,7,23,30,12,16,9,3,15,-8,0,BOS,68,24,59,0.4067796610169492,4,17,0.2352941176470588,16,20,0.8,10,29,39,10,16,9,4,12,73.46061868686868,73.46061868686868,97.94749158249158,81.67641529913385,92.56660400568504,0,2022-01-10,12,20.0
1264,HOU,HOU vs. PHI,2022-01-10,L,36,72,24,55,0.4363636363636363,11,31,0.3548387096774194,13,20,0.65,3,23,26,15,16,4,3,8,-19,1,PHI,91,34,68,0.5,10,29,0.3448275862068966,13,15,0.8666666666666667,9,23,32,19,9,10,5,16,73.97040865384615,73.97040865384615,98.62721153846152,97.33622040258433,123.0221674532663,-20,2022-01-10,12,24.0
1265,DET,DET vs. UTA,2022-01-10,W,36,88,35,71,0.4929577464788732,12,26,0.4615384615384615,6,7,0.8571428571428571,5,25,30,21,9,6,4,14,4,1,UTA,84,32,64,0.5,7,24,0.2916666666666667,13,16,0.8125,6,25,31,19,12,8,3,10,76.07645161290323,76.07645161290323,101.4352688172043,115.67311320954727,110.41524442729511,10,2022-01-10,12,29.333333333333332
1266,CLE,CLE @ SAC,2022-01-10,W,36,84,33,65,0.5076923076923077,8,24,0.3333333333333333,10,11,0.9090909090909092,10,31,41,21,14,5,8,14,5,0,SAC,79,29,73,0.3972602739726027,9,19,0.4736842105263157,12,17,0.7058823529411765,13,21,34,14,8,9,3,12,73.12241935483871,73.12241935483871,97.49655913978495,114.87584894090554,108.03800078966117,1,2022-01-10,12,28.0
1267,CHA,CHA vs. MIL,2022-01-10,W,36,83,32,74,0.4324324324324324,11,34,0.3235294117647059,8,9,0.8888888888888888,9,27,36,18,9,10,3,13,9,1,MIL,74,25,61,0.4098360655737705,12,34,0.3529411764705882,12,15,0.8,4,31,35,19,15,4,2,13,76.75908870967741,76.75908870967741,102.34545161290322,108.1305176953407,96.40552180066521,4,2022-01-10,12,27.666666666666668
1268,BOS,BOS vs. IND,2022-01-10,W,36,68,24,59,0.4067796610169492,4,17,0.2352941176470588,16,20,0.8,10,29,39,10,16,9,4,12,8,1,IND,60,24,65,0.3692307692307692,6,24,0.25,6,7,0.8571428571428571,7,23,30,12,16,9,3,15,73.46061868686868,73.46061868686868,97.94749158249158,92.56660400568504,81.67641529913385,0,2022-01-10,12,22.666666666666668
1269,BKN,BKN @ POR,2022-01-10,L,36,81,30,68,0.4411764705882353,10,27,0.3703703703703703,11,12,0.9166666666666666,9,24,33,17,11,6,3,20,-6,0,POR,87,29,63,0.4603174603174603,11,30,0.3666666666666666,18,24,0.75,6,28,34,17,9,6,7,12,74.11686486486485,74.11686486486485,98.82248648648647,109.28686763489654,117.3821911634074,-6,2022-01-10,12,27.0
1270,WAS,WAS @ ORL,2022-01-09,W,36,67,23,65,0.3538461538461538,7,23,0.3043478260869565,14,17,0.8235294117647058,9,33,42,13,12,1,3,15,-4,0,ORL,71,27,70,0.3857142857142857,8,21,0.3809523809523809,9,10,0.9,5,26,31,12,6,8,6,15,73.09502631578948,73.09502631578948,97.4600350877193,91.66150335666153,97.13383191526817,2,2022-01-09,11,22.333333333333332
1271,TOR,TOR vs. NOP,2022-01-09,W,36,79,28,66,0.4242424242424242,9,26,0.3461538461538461,14,14,1.0,9,21,30,15,7,6,2,14,2,1,NOP,77,26,53,0.490566037735849,10,26,0.3846153846153846,15,18,0.8333333333333334,4,23,27,17,11,3,4,13,66.8709875,66.8709875,89.16131666666666,118.13792939725916,115.14709574163236,4,2022-01-09,11,26.333333333333332
1272,SAS,SAS @ BKN,2022-01-09,L,36,89,34,79,0.430379746835443,11,25,0.44,10,14,0.7142857142857143,9,21,30,24,8,7,6,13,-2,0,BKN,91,35,66,0.5303030303030303,6,18,0.3333333333333333,15,18,0.8333333333333334,5,32,37,24,14,4,7,14,81.42582082551596,81.42582082551596,108.56776110068793,109.30193776089092,111.75816108136036,0,2022-01-09,11,29.666666666666668
1273,SAC,SAC @ POR,2022-01-09,L,36,67,25,65,0.3846153846153846,3,21,0.1428571428571428,14,19,0.7368421052631579,7,30,37,13,9,6,5,12,-15,0,POR,82,30,68,0.4411764705882353,12,30,0.4,10,13,0.7692307692307693,7,28,35,22,10,4,4,18,74.27378378378378,74.27378378378378,99.03171171171171,90.20679516616754,110.40234632277222,-15,2022-01-09,11,22.333333333333332
1274,POR,POR vs. SAC,2022-01-09,W,36,82,30,68,0.4411764705882353,12,30,0.4,10,13,0.7692307692307693,7,28,35,22,10,4,4,18,15,1,SAC,67,25,65,0.3846153846153846,3,21,0.1428571428571428,14,19,0.7368421052631579,7,30,37,13,9,6,5,12,74.27378378378378,74.27378378378378,99.03171171171171,110.40234632277222,90.20679516616754,15,2022-01-09,11,27.333333333333332
1275,ORL,ORL vs. WAS,2022-01-09,L,36,71,27,70,0.3857142857142857,8,21,0.3809523809523809,9,10,0.9,5,26,31,12,6,8,6,15,4,1,WAS,67,23,65,0.3538461538461538,7,23,0.3043478260869565,14,17,0.8235294117647058,9,33,42,13,12,1,3,15,73.09502631578948,73.09502631578948,97.4600350877193,97.13383191526817,91.66150335666153,-2,2022-01-09,11,23.666666666666668
1276,OKC,OKC vs. DEN,2022-01-09,L,36,78,30,67,0.4477611940298507,8,29,0.2758620689655172,10,12,0.8333333333333334,8,21,29,23,5,8,5,9,-2,1,DEN,80,31,67,0.4626865671641791,11,28,0.3928571428571428,7,10,0.7,11,25,36,23,11,4,2,12,67.98058712121212,67.98058712121212,90.64078282828282,114.73863834232978,117.68065471008182,-4,2022-01-09,11,26.0
1277,NOP,NOP @ TOR,2022-01-09,L,36,77,26,53,0.490566037735849,10,26,0.3846153846153846,15,18,0.8333333333333334,4,23,27,17,11,3,4,13,-2,0,TOR,79,28,66,0.4242424242424242,9,26,0.3461538461538461,14,14,1.0,9,21,30,15,7,6,2,14,66.8709875,66.8709875,89.16131666666666,115.14709574163236,118.13792939725916,-4,2022-01-09,11,25.666666666666668
1281,LAC,LAC vs. ATL,2022-01-09,W,36,86,35,70,0.5,12,28,0.4285714285714285,4,5,0.8,10,27,37,20,11,4,3,13,13,1,ATL,73,28,61,0.4590163934426229,6,18,0.3333333333333333,11,13,0.8461538461538461,4,23,27,14,8,5,2,9,70.64769305962855,70.64769305962855,94.19692407950473,121.73079724969035,103.32963022357437,13,2022-01-09,11,28.666666666666668
1283,GSW,GSW vs. CLE,2022-01-09,W,36,79,32,77,0.4155844155844156,9,35,0.2571428571428571,6,8,0.75,19,24,43,21,12,13,2,15,19,1,CLE,60,24,57,0.4210526315789473,4,17,0.2352941176470588,8,14,0.5714285714285714,6,25,31,17,16,8,2,6,71.47297727272726,71.47297727272726,95.29730303030301,110.53128470995557,83.94781117211815,14,2022-01-09,11,26.333333333333332
1284,DEN,DEN @ OKC,2022-01-09,W,36,80,31,67,0.4626865671641791,11,28,0.3928571428571428,7,10,0.7,11,25,36,23,11,4,2,12,2,0,OKC,78,30,67,0.4477611940298507,8,29,0.2758620689655172,10,12,0.8333333333333334,8,21,29,23,5,8,5,9,67.98058712121212,67.98058712121212,90.64078282828282,117.68065471008182,114.73863834232978,4,2022-01-09,11,26.666666666666668
1285,DAL,DAL vs. CHI,2022-01-09,W,36,83,32,66,0.4848484848484848,10,27,0.3703703703703703,9,9,1.0,5,32,37,19,8,2,2,10,4,1,CHI,79,30,72,0.4166666666666667,10,27,0.3703703703703703,9,11,0.8181818181818182,8,24,32,17,4,8,2,14,71.36979310344827,71.36979310344827,95.15972413793102,116.29569932995898,110.69108731405734,14,2022-01-09,11,27.666666666666668
1286,CLE,CLE @ GSW,2022-01-09,L,36,60,24,57,0.4210526315789473,4,17,0.2352941176470588,8,14,0.5714285714285714,6,25,31,17,16,8,2,6,-19,0,GSW,79,32,77,0.4155844155844156,9,35,0.2571428571428571,6,8,0.75,19,24,43,21,12,13,2,15,71.47297727272726,71.47297727272726,95.29730303030301,83.94781117211815,110.53128470995557,-14,2022-01-09,11,20.0
1287,CHI,CHI @ DAL,2022-01-09,L,36,79,30,72,0.4166666666666667,10,27,0.3703703703703703,9,11,0.8181818181818182,8,24,32,17,4,8,2,14,-4,0,DAL,83,32,66,0.4848484848484848,10,27,0.3703703703703703,9,9,1.0,5,32,37,19,8,2,2,10,71.36979310344827,71.36979310344827,95.15972413793102,110.69108731405734,116.29569932995898,-14,2022-01-09,11,26.333333333333332
1288,BKN,BKN vs. SAS,2022-01-09,W,36,91,35,66,0.5303030303030303,6,18,0.3333333333333333,15,18,0.8333333333333334,5,32,37,24,14,4,7,14,2,1,SAS,89,34,79,0.430379746835443,11,25,0.44,10,14,0.7142857142857143,9,21,30,24,8,7,6,13,81.42582082551596,81.42582082551596,108.56776110068793,111.75816108136036,109.30193776089092,0,2022-01-09,11,30.333333333333332
1289,ATL,ATL @ LAC,2022-01-09,L,36,73,28,61,0.4590163934426229,6,18,0.3333333333333333,11,13,0.8461538461538461,4,23,27,14,8,5,2,9,-13,0,LAC,86,35,70,0.5,12,28,0.4285714285714285,4,5,0.8,10,27,37,20,11,4,3,13,70.64769305962855,70.64769305962855,94.19692407950473,103.32963022357437,121.73079724969035,-13,2022-01-09,11,24.333333333333332
1290,UTA,UTA @ IND,2022-01-08,L,36,86,29,61,0.4754098360655737,12,25,0.48,16,16,1.0,8,25,33,15,11,5,3,14,-4,0,IND,90,34,64,0.53125,12,24,0.5,10,17,0.5882352941176471,3,23,26,22,6,6,5,15,71.4622926267281,71.4622926267281,95.28305683563747,120.34318636991861,125.94054387549622,-12,2022-01-08,11,28.666666666666668
1291,PHX,PHX vs. MIA,2022-01-08,L,36,79,25,60,0.4166666666666667,12,27,0.4444444444444444,17,20,0.85,5,23,28,20,11,7,1,12,-19,1,MIA,98,34,67,0.5074626865671642,18,35,0.5142857142857142,12,14,0.8571428571428571,8,27,35,24,10,5,1,12,73.31808971774194,73.31808971774194,97.75745295698925,107.74967038030059,133.66414806670198,-23,2022-01-08,11,26.333333333333332
1292,ORL,ORL @ DET,2022-01-08,L,36,73,25,69,0.3623188405797101,12,38,0.3157894736842105,11,13,0.8461538461538461,6,26,32,22,12,5,7,14,0,0,DET,73,29,66,0.4393939393939394,8,25,0.32,7,11,0.6363636363636364,5,30,35,16,12,7,5,15,77.1839247311828,77.1839247311828,102.91189964157707,94.57927962881568,94.57927962881568,-5,2022-01-08,11,24.333333333333332
1293,NYK,NYK @ BOS,2022-01-08,L,36,60,23,57,0.4035087719298245,11,28,0.3928571428571428,3,11,0.2727272727272727,6,23,29,12,10,4,3,14,-16,0,BOS,76,27,57,0.4736842105263157,8,21,0.3809523809523809,14,16,0.875,6,28,34,21,8,6,6,10,64.86931034482758,64.86931034482758,86.49241379310344,92.49366099478527,117.15863726006135,-24,2022-01-08,11,20.0
1294,MIL,MIL @ CHA,2022-01-08,L,36,75,26,69,0.3768115942028985,11,31,0.3548387096774194,12,13,0.9230769230769232,11,29,40,16,12,5,3,14,-14,0,CHA,89,34,74,0.4594594594594595,14,36,0.3888888888888889,7,10,0.7,10,28,38,22,9,7,3,16,74.62423076923076,74.62423076923076,99.49897435897435,100.50354854836799,119.26421094406334,-8,2022-01-08,11,25.0
1295,MIA,MIA @ PHX,2022-01-08,W,36,98,34,67,0.5074626865671642,18,35,0.5142857142857142,12,14,0.8571428571428571,8,27,35,24,10,5,1,12,19,0,PHX,79,25,60,0.4166666666666667,12,27,0.4444444444444444,17,20,0.85,5,23,28,20,11,7,1,12,73.31808971774194,73.31808971774194,97.75745295698925,133.66414806670198,107.74967038030059,23,2022-01-08,11,32.666666666666664
1296,MEM,MEM @ LAC,2022-01-08,W,36,94,34,74,0.4594594594594595,9,28,0.3214285714285714,17,22,0.7727272727272727,11,26,37,19,5,8,8,17,10,0,LAC,84,28,66,0.4242424242424242,9,25,0.36,19,22,0.8636363636363636,9,26,35,13,12,3,2,17,75.71012355212355,75.71012355212355,100.94683140283139,124.15776859125658,110.94949533686757,15,2022-01-08,11,31.333333333333332
1297,LAC,LAC vs. MEM,2022-01-08,L,36,84,28,66,0.4242424242424242,9,25,0.36,19,22,0.8636363636363636,9,26,35,13,12,3,2,17,-10,1,MEM,94,34,74,0.4594594594594595,9,28,0.3214285714285714,17,22,0.7727272727272727,11,26,37,19,5,8,8,17,75.71012355212355,75.71012355212355,100.94683140283139,110.94949533686757,124.15776859125658,-15,2022-01-08,11,28.0
1298,IND,IND vs. UTA,2022-01-08,W,36,90,34,64,0.53125,12,24,0.5,10,17,0.5882352941176471,3,23,26,22,6,6,5,15,4,1,UTA,86,29,61,0.4754098360655737,12,25,0.48,16,16,1.0,8,25,33,15,11,5,3,14,71.4622926267281,71.4622926267281,95.28305683563747,125.94054387549622,120.34318636991861,12,2022-01-08,11,30.0
